dimX: 128, 100, 0.911439
dimX: 128, 200, 0.874380
dimX: 128, 500, 0.796206
dimX: 128, 1000, 0.698903
dimX: 128, 2000, 0.546080
dimX: 128, 5000, 0.261944
dimX: 128, 10000, 0.077031
